Frequency (GHz),Beta_TE_1,Alpha_TE_1,Beta_TM_1,Alpha_TM_1,Beta_TE_2,Alpha_TE_2,Beta_TM_2,Alpha_TM_2,Beta_TE_3,Alpha_TE_3,Beta_TM_3,Alpha_TM_3,Beta_TE_4,Alpha_TE_4,Beta_TM_4,Alpha_TM_4,Beta_TE_5,Alpha_TE_5,Beta_TM_5,Alpha_TM_5,Beta_TE_6,Alpha_TE_6,Beta_TM_6,Alpha_TM_6
81.81818181818183,3.131946808830601,0.0,2.862357994448104,0.0,2.597109750807995,0.0,1.573866143147472,0.0,1.166564688086521,0.0,0.9897969090758838,0.0,1.0000000000001492,0.0,0.9055638684724845,0.0,1.0000000000001226,0.0,0.7775019188140292,0.0,1.0000000000000524,0.0,0.7090888435799804,0.0
82.72727272727273,3.1331307534421406,0.0,2.8698534240976192,0.0,2.6093231724658383,0.0,1.617805256088253,0.0,1.2143241501864541,0.0,0.9904861687457572,0.0,1.000000000000135,0.0,0.911089043458534,0.0,1.0000000000001101,0.0,0.7830412375442596,0.0,1.0000000000000435,0.0,0.7230216094758815,0.0
83.63636363636364,3.1342809520913972,0.0,2.8770933713206372,0.0,2.6211578746447417,0.0,1.6602729366879936,0.0,1.2616017003880786,0.0,0.9911331678346933,0.0,1.0000000000001563,0.0,0.9161238647481086,0.0,1.0000000000000826,0.0,0.7883638624180266,0.0,1.0000000000000249,0.0,0.7355422220917704,0.0
84.54545454545455,3.1353986763660937,0.0,2.884089494080983,0.0,2.6326296280420416,0.0,1.701221655524471,0.0,1.3079153540577422,0.0,0.9917456495700502,0.0,1.0000000000001394,0.0,0.9207447454678381,0.0,1.0000000000000533,0.0,0.7934817113239985,0.0,1.0000000000000284,0.0,0.7469056502843012,0.0
85.45454545454547,3.136485138488381,0.0,2.8908527832937443,0.0,2.643753379272194,0.0,1.7406447717916704,0.0,1.3530009066661053,0.0,0.9923304734157463,0.0,1.000000000000088,0.0,0.9250156925968985,0.0,1.0000000000000684,0.0,0.7984058353601475,0.0,1.0000000000000098,0.0,0.7573098607982811,0.0
86.36363636363637,3.1375414946104256,0.0,2.8973936087079437,0.0,2.654543302505266,0.0,1.7785628277730723,0.0,1.396722277026469,0.0,0.9928938805327688,0.0,1.0000000000000657,0.0,0.928990351906458,0.0,1.0000000000000497,0.0,0.8031464987431964,0.0,0.9496904304623259,0.0,0.7669102162647815,0.0
87.27272727272728,3.1385688478984104,0.0,2.903721761108019,0.0,2.6650128473581063,0.0,1.815013879995697,0.0,1.4390204209061963,0.0,0.9934417279287048,0.0,1.000000000000056,0.0,0.9327138743717291,0.0,1.0000000000000346,0.0,0.8077132496957371,0.0,0.9512776122979811,0.0,0.7758300971598248,0.0
88.1818181818182,3.139568251420606,0.0,2.9098464911691098,0.0,2.675174783343536,0.0,1.8500467752947114,0.0,1.4798831936472485,0.0,0.9939797071719296,0.0,1.000000000000096,0.0,0.9362245191640246,0.0,1.00000000000004,0.0,0.8121149835221221,0.0,1.0000000000000195,0.0,0.784168717394819,0.0
89.0909090909091,3.1405407108533647,0.0,2.9157765452723856,0.0,2.685041241155703,0.0,1.883716525431197,0.0,1.5193270567089168,0.0,0.9945135631010222,0.0,1.0000000000001252,0.0,0.9395549839677367,0.0,1.0000000000000853,0.0,0.8163599988963536,0.0,1.0000000000000115,0.0,0.7920068892413924,0.0
90.0,3.14148718701825,0.0,2.9215201985463164,0.0,2.69462375104569,0.0,1.9160811572424,0.0,1.5573857224230125,0.0,0.9950493290141227,0.0,1.000000000000111,0.0,0.942733484295568,0.0,1.0000000000000195,0.0,0.820456048228079,0.0,1.0000000000000009,0.0,0.7994113000826958,0.0
90.90909090909092,3.142408598262045,0.0,2.9270852853831073,0.0,2.7039332785184516,0.0,1.9471995923581118,0.0,1.5941029860549414,0.0,0.9955935976939911,0.0,1.0000000000000906,0.0,0.9457846113539754,0.0,1.000000000000072,0.0,0.8244103828465793,0.0,1.00000000000004,0.0,0.806437709991899,0.0
91.81818181818183,3.1433058226907598,0.0,2.9324792276497917,0.0,2.7129802575626565,0.0,1.9771302420491248,0.0,1.6295281482780957,0.0,0.9961538528651431,0.0,1.0000000000000622,0.0,0.9487299942355136,0.0,1.0000000000000577,0.0,0.8282297936350612,0.0,1.0000000000000275,0.0,0.8131333642113259,0.0
92.72727272727275,3.1441797002678165,0.0,2.937709060791317,0.0,2.7217746216062877,0.0,2.005930097259919,0.0,1.6637130733628047,0.0,0.996738894116378,0.0,1.0000000000001235,0.0,0.9515887821228104,0.0,1.00000000000004,0.0,0.8319206476579403,0.0,1.0000000000000382,0.0,0.8195388310166808,0.0
93.63636363636364,3.145031034785542,0.0,2.942781458005544,0.0,2.7303258323741706,0.0,2.0336541605283687,0.0,1.6967102977907809,0.0,0.9973594011883741,0.0,1.000000000000143,0.0,0.9543779477242725,0.0,1.000000000000023,0.0,0.835488921248926,0.0,1.0000000000000195,0.0,0.8256894154028166,0.0
94.54545454545455,3.1458605957190438,0.0,2.947702752654595,0.0,2.73864290680893,0.0,2.060355113073648,0.0,1.7285718226610647,0.0,0.9980287023298151,0.0,1.0000000000000853,0.0,0.9571123943772648,0.0,1.000000000000039,0.0,0.8389402299650525,0.0,1.0000000000000178,0.0,0.8316162559100062,0.0
95.45454545454547,3.146669119969905,0.0,2.952478959056615,0.0,2.7467344422025217,0.0,2.0860831427380035,0.0,1.7593483559195047,0.0,0.9987638376775492,0.0,1.000000000000151,0.0,0.9598048255976459,0.0,1.0000000000000249,0.0,0.84227985575765,0.0,1.0000000000000195,0.0,0.8373471806526269,0.0
96.36363636363637,3.1474573135076134,0.0,2.957115791795361,0.0,2.7546086396736293,0.0,2.110885881013651,0.0,1.7890888527074198,0.0,0.9995870423945419,0.0,1.000000000000104,0.0,0.9624653078754366,0.0,1.000000000000024,0.0,0.8455127716657646,0.0,1.0000000000000133,0.0,0.8429073754143844,0.0
97.27272727272728,3.1482258529151075,0.0,2.9616186836631493,0.0,2.762273326114502,0.0,2.1348084130531935,0.0,1.8178402541092045,0.0,1.0005278106354027,0.0,1.000000000000104,0.0,0.9651004307411558,0.0,1.0000000000000373,0.0,0.8486436642983723,0.0,1.0000000000000178,0.0,0.8483198987328987,0.0
98.1818181818182,3.148975386845115,0.0,2.965992802352659,0.0,2.769735974720792,0.0,2.1578933355107197,0.0,1.845647357992777,0.0,1.0016257218484705,0.0,1.0000000000001394,0.0,0.9677119614876442,0.0,1.000000000000056,0.0,0.8536060641111061,0.0,1.000000000000016,0.0,0.8516769543408249,0.0
99.0909090909091,3.149706537392836,0.0,2.970243065993342,0.0,2.7770037242083156,0.0,2.180180844689167,0.0,1.8725527774316422,0.0,1.0029341678200898,0.0,1.0000000000001208,0.0,0.9702949532161992,0.0,1.0000000000000275,0.0,0.8587856962803493,0.0,1.0000000000000142,0.0,0.8546168152875983,0.0
100.0,3.1504199013906926,0.0,2.97437415762697,0.0,2.7840833968124445,0.0,2.2017088428341554,0.0,1.8985969566041518,0.0,1.0045249174565614,0.0,1.0000000000001128,0.0,0.9728354880587925,0.0,1.0000000000000213,0.0,0.8638772556597998,0.0,1.0000000000000178,0.0,0.8574671905850761,0.0
